lon,lat,pid,parcelid,address,city,zipcode,saledate,saleprice
-80.7837746180618,35.2547993822167,99241,"09102303",4915 GALAX DR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-05,256000
-80.775438797913,35.2312545798787,101691,"09313325",1819 WINDHAM PL CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-05,710000
-80.7822909505625,35.2226652650074,103935,"09513127",2528 ARNOLD DR CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-05,490000
-80.7437881267143,35.2665320789575,104183,"09702142",1832 UNIVERSITY COMMERCIAL PL CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-05,2000000
-80.7738491687632,35.2448536995193,281310,"09902276",1924 FLUSHING CT CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-05,171000
-80.7125612925503,35.271612480784,316622,"10506488",2701 BUCKLEIGH DR CHARLOTTE NC 28215,MECKLENBURG,"28215",2025-11-05,317500
-80.6866703976933,35.2723083981047,447742,"10515126",3758 COLEMAN DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-05,405000
-80.7158791682884,35.218357787268,119124,"10903208",6808 ARROYO DR CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-11-05,365000
-80.7200815514046,35.2033935136826,120711,"10918542",5717 DOCKSIDE DR CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-11-05,155000
-80.8559893457312,35.2065638229658,133285,"12109365",516 E TREMONT AV CHARLOTTE NC 28203,CHARLOTTE,"28203",2025-11-05,1150000
-80.8409242757194,35.2227923824846,389818,"12502526",,,,2025-11-05,660000
-80.6792367529681,35.1933172270037,147720,"13701404",7101 WILLOW BEND LN MINT HILL NC 28227,MINT HILL,"28227",2025-11-05,353000
-80.6102904887081,35.2119047853967,150691,"13910134",10139 ARLINGTON CHURCH RD MINT HILL NC 28227,MINT HILL,"28227",2025-11-05,394000
-80.9127377957388,35.2069648789124,460171,"14308183",2803 NEW PINEOLA RD CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-05,350000
-80.8890484334714,35.202374001284,154438,"14511621",3514 ARCHER AV CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-11-05,330500
-80.8781078498724,35.1942882758695,422225,"14901609",3625 S TRYON ST CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-11-05,502500
-80.8267287058751,35.2058343132154,162947,"15502231",2026 DARTMOUTH PL CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-11-05,1050000
-80.7441023524619,35.1848558338426,170657,"16517123",6708 NUTCRACKER PL CHARLOTTE NC 28212,CHARLOTTE,"28212",2025-11-05,350000
-80.8666150074869,35.1464601061919,360456,"17306971",2147 BELLE VERNON AV CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-05,475000
-80.8379129282524,35.1751804516321,182472,"17508280",2711 SELWYN AV 50 CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-11-05,401000
-80.7479660259333,35.1702001723234,196510,"19104213",1912 WOODBERRY RD CHARLOTTE NC 28212,CHARLOTTE,"28212",2025-11-05,617000
-80.7224039903696,35.1541426254046,200856,"19350165",3004 WALSINGHAM CT MATTHEWS NC 28105,CHARLOTTE,"28105",2025-11-05,350000
-80.8323270949577,35.1309966598345,217316,"20935448",3215 HEATHSTEAD PL A CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-05,184000
-80.8690751638649,35.5011839058585,2044,"00118932",1201 TORRENCE CR DAVIDSON NC 28036,DAVIDSON,"28036",2025-11-04,653000
-80.8882817575132,35.4826452092872,4066,"00150274",19823 HENDERSON RD CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-04,265000
-80.8792033717123,35.4263668526614,265094,"00907509",14426 HARVINGTON DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,725000
-80.8512063019536,35.4319192339999,15543,"00925249",16403 AMBER FIELD DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,450000
-80.8790144591704,35.4390839327101,15949,"00929219",9611 DEVONSHIRE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,900000
-80.8880925014062,35.4338263271871,16437,"00943384",8908 DEVONSHIRE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,875000
-80.9015166968527,35.4085825454369,294897,"01504314",7400 GILEAD RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,300000
-80.839499237265,35.3727318142638,21888,"01705106",11142 STATESVILLE RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,15900000
-80.8383467088367,35.397678242632,310428,"01707318",13708 BONNERBY CT HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,410000
-80.8669191597459,35.3919994273054,343097,"01718211",11335 VANSTORY DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,625000
-80.8623175422201,35.386310826725,22699,"01722101",12000 PATTERSON RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,24000000
-80.8171401220408,35.4224928837346,443739,"01943138",11921 CASABELLA DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-04,830500
-80.7454058871412,35.343955626193,266515,"02912318",1224 BERSHIRE LN CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-11-04,130000
-80.8977963367877,35.3139542537888,446506,"03703333",5237 MCCALLUM MEADOWS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-04,394000
-80.8657512645549,35.2789083937693,51958,"03911407",1608 CARFAX DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-04,325000
-80.8400031133153,35.2911619102131,54016,"04116272",2213 LEVISEY LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-04,328000
-80.8189791151619,35.305952011877,268482,"04302732",3813 OLD WAGON RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-04,305000
-80.8075282989411,35.3278839442309,442867,"04306402",3029 FINCHBOROUGH CT CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-04,444000
-80.7992781881686,35.3123012091269,55716,"04314129",3315 RILLET CT CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-04,352000
-80.7555481524767,35.3347016397113,442749,"04742337",3118 STELFOX ST CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-11-04,459500
-80.7471631522382,35.2822320829899,441337,"04920301",3405 CLARK FARM RD CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-04,320000
-80.9070345854795,35.2469553585745,76784,"06117174",1830 J JULIAN LN CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-04,128000
-80.8651375652967,35.2314446861023,83919,"07102214",713 WALNUT AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-04,857000
-80.8442627931324,35.2530630197018,87387,"07509225",1330 DEAN ST CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-04,320000
-80.8420425003402,35.2327733071082,89306,"07806312",423 N PINE ST CHARLOTTE NC 28202,CHARLOTTE,"28202",2025-11-04,1800000
-80.7693787294126,35.2253038229408,270106,"10106541",3161 GLEN ROBIN CT CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-04,350000
-80.7577144812676,35.2142310488633,111561,"10121116",4012 BELSHIRE LN CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-04,280000
-80.7126239383561,35.2819398620543,321310,"10503441",1618 AMERIA RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-04,425000
-80.7065272236727,35.2779155062304,441222,"10505371",7116 HODGES MEADOW LN CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-04,360000
-80.7225180963014,35.2495744925548,116629,"10721314",8131 STRAWBERRY POINT DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-04,205000
-80.7108064960724,35.229921235768,439131,"10802301",6520 ALANBROOK RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-04,423500
-80.7200085560058,35.2187585397675,122896,"10945201",6520 SNOW BIRD LN CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-11-04,242000
-80.636441795755,35.2313943056975,448870,"11122468",10441 SUPERB LN CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-04,616000
-80.6311636398456,35.2283949763431,125515,"11123530",13241 WOODLAND FARM DR CHARLOTTE NC 28227,MECKLENBURG,"28227",2025-11-04,365000
-80.8324590790516,35.2074700531442,136052,"12524340",615 WELKER ST CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-04,1034000
-80.8330950438388,35.2078905086152,136065,"12524353",617 WACO ST CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-04,987500
-80.8193774172029,35.2079660575849,137218,"12708622",2117 VAIL AV CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-11-04,1050000
-80.815756002767,35.2062180584075,137886,"12711729",2330 KENMORE AV B CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-04,270000
-80.7094242325525,35.1865882253336,363456,"13513322",4600 SPICEWOOD DR CHARLOTTE NC 28227,MECKLENBURG,"28227",2025-11-04,1245000
-80.7200486103522,35.1850194784258,147039,"13540109",3712 TEABERRY CT CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-11-04,272000
-80.6738294406322,35.1857437833392,306072,"13726151",7541 BROOKWOOD VALLEY LN MINT HILL NC 28227,MINT HILL,"28227",2025-11-04,460000
-80.9118822743832,35.1862225979201,453933,"14313680",1320 PIEDMONT PARK DR CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-11-04,601000
-80.8210917013453,35.1985057195751,163580,"15506258",318 CHEROKEE RD CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-11-04,7750000
-80.813881091254,35.1946855033803,164377,"15515112",621 HUNGERFORD PL CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-11-04,3200000
-80.8683607168006,35.1363971566824,179825,"17317522",7520 WOODSTREAM DR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-04,535000
-80.8282167821672,35.1660716063491,184553,"17707110",2900 FERNCLIFF RD CHARLOTTE NC 28211,CHARLOTTE,"28211",2025-11-04,1990000
-80.6953101136975,35.1236995531702,306529,"19331323",2839 BELLASERA WY MATTHEWS NC 28105,MATTHEWS,"28105",2025-11-04,430000
-80.9799637897971,35.1648996025625,377498,"19923470",7325 DULNIAN WY CHARLOTTE NC 28278,CHARLOTTE,"28278",2025-11-04,355000
-80.9985808372365,35.1083585828671,300617,"19950327",15248 PANGBORN PL CHARLOTTE NC 28278,CHARLOTTE,"28278",2025-11-04,340000
-80.8647075439263,35.1106353251524,212115,"20714424",2741 LYTHAM DR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-04,430000
-80.8472054222443,35.1237902053121,216360,"20928372",6744 CONSTITUTION LN CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-04,352000
-80.8293075312009,35.1066374543339,216712,"20930213",5005 BELFORD CT CHARLOTTE NC 28226,CHARLOTTE,"28226",2025-11-04,630000
-80.9059981093257,35.4847490225922,5458,"00170118",20821 LAGOONA DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,2100000
-80.8889697961598,35.4729078707148,461491,"00524417",8850 SIEBOLD DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8888856636011,35.4728555015112,461492,"00524418",8846 SIEBOLD DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8888134915965,35.4728151718831,461493,"00524419",8842 SIEBOLD DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8887421578488,35.4727738605048,461494,"00524420",8838 SIEBOLD DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8886461327621,35.4727194093365,461495,"00524421",8834 SIEBOLD DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8893729301899,35.4722454074815,461522,"00524448",25029 SPRENGER DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8892840330281,35.4721911489496,461523,"00524449",25033 SPRENGER DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8892127094155,35.4721498079296,461524,"00524450",25037 SPRENGER DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8891234289308,35.4720983956357,461525,"00524451",25041 SPRENGER DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-11-03,1800000
-80.8507185767281,35.4312666989134,15539,"00925244",13515 SILVER KING CT HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,400000
-80.8916389873065,35.4323626985248,16368,"00943315",15811 BURLINGAME DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,742000
-80.8267388619396,35.4442639286582,426591,"01105240",13213 OAK FARM LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,1600000
-80.8313707800161,35.4520575832625,456978,"01123143",13723 GLENNMAYES DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,971500
-80.935665386492,35.3997217816635,448444,"01309223",5712 CRESCENT FIELD CR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,375000
-80.9216589540718,35.3960440528568,293308,"01542310",7010 CARRINGTON POINTE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,479000
-80.8819799148371,35.3850386628531,22894,"01727334",9000 DETROITER DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,60000
-80.8399899957451,35.3849947160222,23643,"01737414",13409 COCHECO CT HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,460000
-80.821443726331,35.3839483858458,448065,"01911724",14113 NEW CREST DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,669000
-80.8115738342068,35.4186919670568,403961,"01943701",15007 KEYES MEADOW WY HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-11-03,1180000
-80.9179622917708,35.3399781888179,266138,"02325251",5955 MOUNTAIN POINT LN CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-11-03,1030000
-80.8580752201054,35.3603032368077,276193,"02508412",8130 RUDOLPH RD CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-11-03,232500
-80.7926942918418,35.3288900527728,32896,"02739157",3601 LINDEN BERRY LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-03,362500
-80.9738081879809,35.2941530961037,42301,"03109204",10120 MOUNT HOLLY RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-11-03,345500
-80.9200728105793,35.3138573597362,448378,"03305521",4113 SUMMIT WOODS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-03,319000
-80.914337758914,35.2989948813204,267982,"03515757",1400 GALESBURG ST CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-03,284000
-80.913275261255,35.3073510064317,414232,"03518135",4918 TRAYNOR RD CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-03,365000
-80.8173551809045,35.3291384018363,456483,"04308148",6032 MOONGLADE LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-03,651500
-80.8142559709624,35.2793936903736,57082,"04505315",2800 DALECREST DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-03,203500
-80.7954204205142,35.2831633165632,57245,"04508802",1511 LISBON LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-11-03,360000
-80.6864354172663,35.3084286508928,315102,"05114214",4514 DALBETH ST CHARLOTTE NC 28213,MECKLENBURG,"28213",2025-11-03,337500
-80.7232933921781,35.2955387082745,66424,"05131183",1709 KATHERINE KIKER RD CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,295000
-80.9505525353861,35.2785217103944,69647,"05505203",821 TILDEN RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-11-03,85000
-80.9705908668257,35.2628076951175,262199,"05521510",7839 EULER WY CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-11-03,315000
-80.905075578498,35.2604483709303,72953,"05704710",1616 WESTSTONE DR CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-03,212000
-80.925609046056,35.2707104357363,73711,"05717144",1209 EAGLES LANDING DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-11-03,265000
-80.8975671596802,35.265025884683,459610,"06310133",650 WABASH AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-03,315000
-80.8868325442815,35.2472223669405,79299,"06506124",3624 AVALON AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-11-03,795000
-80.8571413498166,35.2602687362594,82507,"06909231",1714 MARIBEL AV CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-11-03,244000
-80.8307915064142,35.2616404500355,88256,"07708201",838 MCARTHUR AV CHARLOTTE NC 28206,CHARLOTTE,"28206",2025-11-03,425000
-80.8301087374849,35.2260444726244,269806,"08010615",726 E 10TH ST CHARLOTTE NC 28202,CHARLOTTE,"28202",2025-11-03,875000
-80.8012946582323,35.2444364471907,95015,"08312411",3226 SPENCER ST CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-03,131500
-80.7991519941537,35.2401765078819,442286,"08316627",1411 COLLIER WALK AL CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-03,490000
-80.8051164058451,35.2253485350207,102702,"09506524",2001 KENWOOD AV CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-03,1675000
-80.7754683390389,35.2460931482005,435954,"09902911",1101 PLAZA WALK DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,290000
-80.7598558089728,35.2453111137457,107467,"09911521",5337 KILDARE DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,425000
-80.7337586033019,35.2293893146544,340501,"09928455",5225 FICUS TREE LN CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,195000
-80.7771937268153,35.2219295804032,110178,"10110102",2809 ARNOLD DR CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-11-03,350000
-80.7023151306894,35.2807202991209,458305,"10505745",4184 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.7023264901641,35.2808890217567,458306,"10505746",4180 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.7023460683663,35.2811798284713,458308,"10505748",4172 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.7023628246198,35.281332720093,458309,"10505749",4168 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.7023603815835,35.2815050289333,458310,"10505750",4162 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.7023062000936,35.2816843805283,458311,"10505751",4156 CREEK BRIDGE CR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,869000
-80.673473309582,35.2618177282396,451212,"10522594",12016 ZAZU WY CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,410000
-80.7337639800725,35.2695649785559,115037,"10534110",7906 DISTRICT DR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,400000
-80.7328981365132,35.2695776064438,281643,"10534117",7910 DISTRICT DR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-11-03,3719000
-80.6954392003522,35.2403145045794,452733,"10805207",7015 JERIMOTH DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,394000
-80.6954125622692,35.2383180440864,452956,"10805477",5606 SKINNY DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-11-03,435000
-80.9886359362997,35.1935987792612,451439,"11320342",4328 HONEYWALK LN CHARLOTTE NC 28278,CHARLOTTE,"28278",2025-11-03,627500
-80.8490305621539,35.2074335575879,134845,"12311514",813 E KINGSTON AV CHARLOTTE NC 28203,CHARLOTTE,"28203",2025-11-03,2245000
-80.8330568665138,35.2109633434153,390431,"12522604",1415 MAIN ST CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-03,1230000
-80.8310114748737,35.207724355552,390423,"12523436",1813 BAXTER ST CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-03,1100000
-80.8135218556165,35.2052436288179,411833,"12712630",2512 KENMORE AV CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-11-03,780000
-80.8664924742334,35.1836183515948,457701,"14910424",3830 ANNLIN AV CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-11-03,1250000
-80.8356796668369,35.2024430603703,282765,"15303626",1101 S KINGS DR CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-11-03,795000
-80.7393450648212,35.1696998183347,170485,"16514264",8001 BRIARDALE DR CHARLOTTE NC 28212,CHARLOTTE,"28212",2025-11-03,310000
-80.8829773594432,35.1767808121527,423234,"16902445",6011 FONSAC LN CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-11-03,409000
-80.8771254886907,35.1440489743751,450156,"17304321",5521 SWALING ST CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-11-03,374000
-80.8699602263644,35.1220892345196,181622,"17332269",1900 BEECHTREE CT CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-03,174000
-80.8437778275378,35.1645784914335,182736,"17510132",3453 SELWYN AV CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-11-03,900000
-80.8375552827408,35.1499980042518,184971,"17901179",6100 FAIRVIEW RD CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-03,158805500
-80.8392285113634,35.1501666733826,184976,"17901184",6000 FAIRVIEW RD 1105 CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-03,158805500
-80.7469842749173,35.1629489590277,196925,"19110157",7320 PEBBLESTONE DR D CHARLOTTE NC 28212,CHARLOTTE,"28212",2025-11-03,110500
-80.6923558109307,35.1305122974236,198657,"19333404",2517 GUM WOOD CT MATTHEWS NC 28105,MATTHEWS,"28105",2025-11-03,287000
-80.7066224222721,35.1424816893394,447031,"19353239",3013 KINGER LN MATTHEWS NC 28105,MATTHEWS,"28105",2025-11-03,829000
-80.9813673034872,35.1152476969012,295939,"20123423",15137 CALLOW FOREST DR CHARLOTTE NC 28273,CHARLOTTE,"28273",2025-11-03,490000
-80.8341776660825,35.1332223682473,214886,"20910413",5744 BELLECHASSE ST CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-11-03,1300000
-80.8867309436814,35.4941208369417,2219,"00129714",21528 RIO ORO DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-10-31,950000
-80.8878020725058,35.4968980977749,2244,"00129742",21208 RIO ORO DR CORNELIUS NC 28031,CORNELIUS,"28031",2025-10-31,980000
-80.8901410602556,35.4520370412908,3323,"00146804",17413 TUSCANY LN CORNELIUS NC 28031,CORNELIUS,"28031",2025-10-31,360000
-80.8800087316356,35.4861988372265,5379,"00169315",19933 SCANMAR LN CORNELIUS NC 28031,CORNELIUS,"28031",2025-10-31,755000
-80.7895414500499,35.4701830491462,12278,"00724202",18832 GREYTON LN DAVIDSON NC 28036,DAVIDSON,"28036",2025-10-31,875000
-80.7761337543307,35.4470827742045,351869,"00747231",16930 SUMMERS WALK BV DAVIDSON NC 28036,DAVIDSON,"28036",2025-10-31,290000
-80.9060383136893,35.4081749077152,374316,"01503238",15513 FORELEIGH RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-10-31,567000
-80.9080643435109,35.4001886801173,21544,"01539142",7814 LEISURE LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-10-31,465000
-80.8675472805504,35.4048076257975,373266,"01716514",15425 HODGES CR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-10-31,3400000
-80.8303274680978,35.4130461742073,25418,"01929388",12732 SULGRAVE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-10-31,406000
-80.8188245251916,35.4207925920043,426196,"01943540",15230 RAVENALL DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-10-31,809000
-80.8682459237949,35.3398281364524,305144,"02514816",8353 AINSWORTH ST CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,330000
-80.8589327039896,35.3582907767723,28875,"02532228",9830 SANDMAN LN CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,357500
-80.8175308224938,35.3581190395933,435697,"02718262",8030 DOWNY OAK LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,354000
-80.8128012217028,35.3653656884582,420318,"02772416",3147 CHEYNEY PARK DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,551000
-80.7657617204294,35.3791551183308,38584,"02944407",6003 SKYLINE DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,480000
-80.7492105214586,35.3741285024402,39655,"02951207",6645 ALLNESS GLEN LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,410000
-80.9486864049938,35.2932040354877,41820,"03104402",415 KIMMSWICK RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,205000
-80.9550020251428,35.3086848009706,277733,"03143124",2925 WESTWINDS CT CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,287000
-80.9663300718306,35.3179702198642,306933,"03149447",2406 HARWOOD HILLS LN CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,424000
-80.9189107874827,35.31419043337,448369,"03305512",4043 SUMMIT WOODS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,320000
-80.9279617261306,35.2925903452004,47512,"03510216",832 LAKEHILL RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,259000
-80.9282206300412,35.2929562205987,330700,"03510257",,,,2025-10-31,259000
-80.8964510977978,35.3046623133655,48613,"03702613",1421 THOMPSON AV CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,318000
-80.8978614340954,35.3138561145613,446505,"03703332",5233 MCCALLUM MEADOWS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,365000
-80.897681171328,35.3141549390352,446508,"03703335",5305 MCCALLUM MEADOWS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,397000
-80.8594053663331,35.3265026902708,49511,"03715403",9914 ROCKMEADOW DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,165000
-80.8788218797465,35.2656988703779,51365,"03901212",323 N CRIGLER ST CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-10-31,150000
-80.8409408755093,35.3030747643533,54372,"04121304",6332 RICHFIELD LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,190000
-80.807741604863,35.3290545511457,442883,"04306418",3131 FINCHBOROUGH CT CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-10-31,436000
-80.7276761484295,35.2949314442222,63967,"04935329",9405 OLD CONCORD RD CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-10-31,145000
-80.7127110984786,35.2932480638858,66695,"05132367",2328 LINDA LOU CT CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-10-31,248000
-80.7019437556348,35.2973274029172,67609,"05138450",11412 CELANDINE CT CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-10-31,290000
-80.9868215209407,35.250237430114,68855,"05315135",8928 SINGINGPINE RD CHARLOTTE NC 28214,MECKLENBURG,"28214",2025-10-31,207000
-80.9446246153854,35.2653895588013,70487,"05516212",6821 DAVID AV CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,295000
-80.9388991369325,35.2514136873126,74867,"05918206",6641 PAWNEE DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-10-31,383000
